        SRCID      OBS_ID                   RA                  DEC       EP_8_CTS             NAME
            J         10A                    D                    D              E              15A
                                           deg                  deg          count                 
        13547  0305860401   1.373593315109E+01  -3.779122001103E+01   4.997290E+01          NGC 300
        13547  0112800101   1.373540652997E+01  -3.779150224946E+01   6.990890E+01          NGC 300
        13547  0112800201   1.373661712905E+01  -3.779048902392E+01   4.198480E+01          NGC 300
        13547  0656780401   1.373477718651E+01  -3.779109599533E+01   5.825530E+01          NGC 300
       132192  0112800101   1.373706239591E+01  -3.772728934563E+01   7.536230E+01          NGC 300
         7993  0305860301   1.373850935759E+01  -3.771982373922E+01   1.488160E+02          NGC 300
         7993  0305860401   1.373859925921E+01  -3.772004412806E+01   5.280180E+01          NGC 300
         7993  0112800101   1.373828804812E+01  -3.771989091324E+01   2.655620E+02          NGC 300
         7993  0112800201   1.373816874851E+01  -3.772002480402E+01   2.147970E+02          NGC 300
       132177  0305860401   1.374562102221E+01  -3.760612042578E+01   4.281590E+01          NGC 300
        24114  0112800101   1.374605448938E+01  -3.779781601833E+01   7.347260E+01          NGC 300
        24114  0112800201   1.374502840562E+01  -3.779720612326E+01   4.657420E+01          NGC 300
        46892  0305860301   1.375360198377E+01  -3.766293498783E+01   7.970090E+01          NGC 300
        46892  0656780401   1.375385091763E+01  -3.766350839568E+01   6.967550E+01          NGC 300
        27007  0305860301   1.375472650976E+01  -3.757731168039E+01   5.079440E+01          NGC 300
        27007  0305860401   1.375465286995E+01  -3.757545535642E+01   4.634900E+01          NGC 300
        50907  0305860301   1.375607460660E+01  -3.765503873007E+01   5.497420E+01          NGC 300
        50907  0305860401   1.375529910073E+01  -3.765452385052E+01   5.642010E+01          NGC 300
        24423  0305860301   1.376307071727E+01  -3.776121447240E+01   8.920990E+01          NGC 300
        24423  0112800101   1.376282028453E+01  -3.776016363551E+01   5.258390E+01          NGC 300
        21180  0112800101   1.376507787755E+01  -3.762800340719E+01   1.137670E+02          NGC 300
        21180  0112800201   1.376460356040E+01  -3.762795460122E+01   7.946780E+01          NGC 300
        21180  0656780401   1.376391871868E+01  -3.762816608756E+01   4.962170E+01          NGC 300
       132071  0656780401   1.377005671618E+01  -3.769550836854E+01   1.518320E+03          NGC 300
        14519  0305860301   1.377378925084E+01  -3.768871848527E+01   1.207630E+02          NGC 300
        14519  0112800101   1.377234594860E+01  -3.768892638597E+01   8.116910E+01          NGC 300
        14519  0112800201   1.377475635903E+01  -3.768846068562E+01   8.271110E+01          NGC 300
       132055  0305860301   1.377557888904E+01  -3.763175761548E+01   6.083700E+01          NGC 300
       132049  0305860301   1.377678067107E+01  -3.778648480710E+01   1.346490E+02          NGC 300
       132106  0112800201   1.378142018207E+01  -3.775417388498E+01   5.078250E+01          NGC 300
         7609  0305860301   1.378228237381E+01  -3.773906232034E+01   1.701110E+02          NGC 300
         7609  0305860401   1.378199611332E+01  -3.773860447741E+01   1.709000E+02          NGC 300
         7609  0112800101   1.378193367383E+01  -3.773897079544E+01   1.961440E+02          NGC 300
         7609  0112800201   1.378215418019E+01  -3.773886265633E+01   1.399820E+02          NGC 300
        42408  0305860301   1.378481989543E+01  -3.773311924695E+01   6.615890E+01          NGC 300
       132114  0656780401   1.378810648915E+01  -3.777689481129E+01   9.315920E+01          NGC 300
         7023  0305860301   1.379179485683E+01  -3.770341873689E+01   1.237340E+04          NGC 300
         7023  0305860401   1.379178309825E+01  -3.770340805430E+01   7.387230E+03          NGC 300
         7023  0112800101   1.379173801954E+01  -3.770340478840E+01   1.350410E+04          NGC 300
         7023  0112800201   1.379179300657E+01  -3.770333207290E+01   4.409870E+03          NGC 300
         7023  0656780401   1.379142780661E+01  -3.770327949661E+01   3.902640E+03          NGC 300
         7061  0305860301   1.379533800269E+01  -3.780968448238E+01   1.647490E+03          NGC 300
         7061  0305860401   1.379533059678E+01  -3.780957362664E+01   1.887410E+03          NGC 300
         7061  0112800101   1.379529521400E+01  -3.780970259241E+01   2.454670E+03          NGC 300
         7061  0112800201   1.379543070951E+01  -3.780952989988E+01   1.425360E+03          NGC 300
         7061  0656780401   1.379534946358E+01  -3.780930200030E+01   3.622980E+02          NGC 300
        29357  0112800101   1.379538895806E+01  -3.764847921991E+01   1.497730E+03          NGC 300
        29357  0112800201   1.379561035218E+01  -3.764839496602E+01   1.397280E+03          NGC 300
        11739  0305860301   1.379690071218E+01  -3.768373728792E+01   3.329330E+02          NGC 300
        11739  0305860401   1.379656461115E+01  -3.768375434728E+01   2.645660E+02          NGC 300
        48722  0112800101   1.379685372888E+01  -3.777722703943E+01   1.207110E+02          NGC 300
        48722  0112800201   1.379753850584E+01  -3.777687152379E+01   6.901950E+01          NGC 300
        52969  0112800101   1.379780938672E+01  -3.767076927122E+01   6.599380E+01          NGC 300
        52969  0112800201   1.379881200711E+01  -3.767075135990E+01   6.105170E+01          NGC 300
         8148  0305860301   1.380097916208E+01  -3.763996157481E+01   1.024690E+02          NGC 300
         8148  0305860401   1.380145395093E+01  -3.764012256368E+01   1.084830E+02          NGC 300
         8148  0112800101   1.380111346883E+01  -3.763973234472E+01   9.830460E+01          NGC 300
         8148  0112800201   1.380182530187E+01  -3.764001863567E+01   5.609640E+01          NGC 300
       131657  0305860301   1.380357504555E+01  -3.764709911467E+01   2.242640E+02          NGC 300
        49896  0305860301   1.380790384677E+01  -3.779943801419E+01   7.691840E+01          NGC 300
        49896  0112800101   1.380771483292E+01  -3.779990901530E+01   6.508190E+01          NGC 300
         7281  0305860301   1.381473353931E+01  -3.774416765324E+01   3.590050E+02          NGC 300
         7281  0305860401   1.381432211708E+01  -3.774433358274E+01   2.699720E+02          NGC 300
         7281  0112800101   1.381478331364E+01  -3.774424022985E+01   3.722990E+02          NGC 300
         7281  0112800201   1.381449050229E+01  -3.774401674062E+01   2.945330E+02          NGC 300
         7281  0656780401   1.381444015595E+01  -3.774405560243E+01   1.557160E+02          NGC 300
         7282  0305860301   1.382314909519E+01  -3.774860753048E+01   2.550290E+02          NGC 300
         7282  0305860401   1.382333543410E+01  -3.774859998672E+01   1.599390E+02          NGC 300
         7282  0112800101   1.382327693578E+01  -3.774871627828E+01   2.541350E+02          NGC 300
         7282  0112800201   1.382338416191E+01  -3.774874182567E+01   1.599870E+02          NGC 300
         7282  0656780401   1.382319948378E+01  -3.774832657901E+01   9.710400E+01          NGC 300
        44648  0305860301   1.383088768424E+01  -3.758417288096E+01   6.231340E+01          NGC 300
        44648  0305860401   1.383148876100E+01  -3.758434488573E+01   5.841890E+01          NGC 300
        12241  0305860301   1.383542755395E+01  -3.767156504769E+01   7.033160E+01          NGC 300
        12241  0305860401   1.383475787171E+01  -3.767179271248E+01   5.879020E+01          NGC 300
        12241  0112800101   1.383460924370E+01  -3.767135501434E+01   1.064890E+02          NGC 300
        12241  0112800201   1.383458339504E+01  -3.767161467450E+01   6.849720E+01          NGC 300
         8903  0305860301   1.383627347271E+01  -3.780309601517E+01   3.495000E+02          NGC 300
         8903  0305860401   1.383569298414E+01  -3.780248212121E+01   3.081710E+02          NGC 300
         8903  0112800101   1.383555881602E+01  -3.780283116396E+01   4.082900E+02          NGC 300
         8903  0112800201   1.383583893156E+01  -3.780290911346E+01   1.492990E+02          NGC 300
         8903  0656780401   1.383661147578E+01  -3.780197926832E+01   1.198650E+02          NGC 300
       131704  0305860301   1.384367739787E+01  -3.766471838036E+01   5.290510E+01          NGC 300
        43535  0305860401   1.385006724215E+01  -3.775632622005E+01   6.235790E+01          NGC 300
        43535  0112800101   1.385002154403E+01  -3.775618639251E+01   5.513320E+01          NGC 300
       131690  0305860401   1.385432670238E+01  -3.778215025463E+01   2.969800E+01          NGC 300
         7271  0305860301   1.385944398511E+01  -3.764379869593E+01   3.865040E+02          NGC 300
         7271  0305860401   1.385931625450E+01  -3.764377906531E+01   3.387260E+02          NGC 300
         7271  0112800101   1.385917668774E+01  -3.764381294246E+01   2.241860E+02          NGC 300
         7271  0112800201   1.385954633413E+01  -3.764378623375E+01   2.112310E+02          NGC 300
         7271  0656780401   1.385883987994E+01  -3.764370384027E+01   1.384690E+02          NGC 300
        22191  0305860301   1.386186367369E+01  -3.763630683171E+01   9.287540E+01          NGC 300
        22191  0305860401   1.386142859174E+01  -3.763607302894E+01   1.616160E+02          NGC 300
        22191  0112800101   1.386170525793E+01  -3.763704216171E+01   6.417970E+01          NGC 300
        11457  0305860301   1.386336176619E+01  -3.760370638431E+01   1.637640E+02          NGC 300
        11457  0305860401   1.386308733252E+01  -3.760353676855E+01   1.311150E+02          NGC 300
        11457  0112800101   1.386321809365E+01  -3.760357753855E+01   1.161190E+02          NGC 300
        11457  0656780401   1.386281765705E+01  -3.760370316517E+01   4.353230E+01          NGC 300
        21960  0112800101   1.386297923896E+01  -3.775457303843E+01   9.770970E+01          NGC 300
        21960  0112800201   1.386357991841E+01  -3.775454680570E+01   8.037250E+01          NGC 300
         7093  0305860301   1.386477379688E+01  -3.761472051547E+01   5.051980E+02          NGC 300
         7093  0305860401   1.386460788487E+01  -3.761466859338E+01   5.481150E+02          NGC 300
         7093  0112800101   1.386466828603E+01  -3.761476724135E+01   5.033240E+02          NGC 300
         7093  0656780401   1.386472580608E+01  -3.761456964306E+01   1.901960E+02          NGC 300
       131586  0112800201   1.386576494365E+01  -3.760354703471E+01   6.652770E+01          NGC 300
        12210  0305860301   1.387962717731E+01  -3.763240955066E+01   9.802530E+01          NGC 300
        12210  0305860401   1.387945752372E+01  -3.763227447300E+01   1.197440E+02          NGC 300
        12210  0112800101   1.387890838728E+01  -3.763243971804E+01   6.338820E+01          NGC 300
        12210  0112800201   1.388015801819E+01  -3.763253932830E+01   7.795230E+01          NGC 300
        55666  0305860401   1.388135482073E+01  -3.766734758012E+01   4.977630E+01          NGC 300
       131622  0112800101   1.388952184799E+01  -3.771948323905E+01   3.745710E+01          NGC 300
         7794  0305860301   1.392577197639E+01  -3.767340364608E+01   1.522600E+02          NGC 300
         7794  0305860401   1.392558287294E+01  -3.767355976439E+01   1.156440E+02          NGC 300
         7794  0112800101   1.392563377057E+01  -3.767376987505E+01   1.009560E+02          NGC 300
         7794  0112800201   1.392604311767E+01  -3.767340778580E+01   1.215870E+02          NGC 300
         7794  0656780401   1.392534299389E+01  -3.767338294759E+01   5.046160E+01          NGC 300
         7959  0305860301   1.392893687396E+01  -3.774308880084E+01   1.185860E+02          NGC 300
         7959  0305860401   1.392905720556E+01  -3.774316035436E+01   9.899020E+01          NGC 300
         7959  0112800101   1.392888702922E+01  -3.774285276706E+01   1.210420E+02          NGC 300
         7959  0112800201   1.392900147042E+01  -3.774262280413E+01   1.020910E+02          NGC 300
         7959  0656780401   1.392927813584E+01  -3.774242710213E+01   5.460310E+01          NGC 300
       130890  0302310301   1.444239777862E+01  -2.749786609997E+01   1.633370E+02                 
       122918  0551720101   1.685488256385E+01   3.230021693214E+01   8.509700E+01          NGC 384
        66247  0305290101   1.686407170770E+01   3.232110712461E+01   3.834230E+02          NGC 385
       127011  0605090301   1.858250135529E+01  -5.538869627747E+01   8.548620E+01          NGC 454
       127068  0605090301   1.860421477250E+01  -5.541251186515E+01   4.526770E+02          NGC 454
        28544  0601670101   1.992817448600E+01   3.406231986454E+00   3.662690E+03          NGC 470
        28544  0200780101   1.992815491784E+01   3.406248697236E+00   2.509310E+03          NGC 470
       126247  0601670101   1.997382636031E+01   3.426029339169E+00   8.287340E+01          NGC 474
       126228  0601670101   1.998612374766E+01   3.423593956569E+00   1.130850E+02          NGC 474
       126220  0601670101   1.998778474304E+01   3.449863333709E+00   2.478530E+02          NGC 474
       126236  0601670101   1.999128742618E+01   3.375758096465E+00   2.703610E+02          NGC 474
        42210  0601670101   2.000634722264E+01   3.403276017532E+00   1.471950E+02          NGC 474
        42210  0200780101   2.000608944719E+01   3.403429809484E+00   4.891650E+01          NGC 474
